FIPS,Name,Type,TimeFrame,Data
29213,Taney County,County,2003,42447
29213,Taney County,County,2004,43381
29213,Taney County,County,2005,44635
29213,Taney County,County,2006,46200
29213,Taney County,County,2007,48020
29213,Taney County,County,2008,49711
29213,Taney County,County,2009,50794
29213,Taney County,County,2010,51902
29213,Taney County,County,2011,52652
29213,Taney County,County,2012,52901
29213,Taney County,County,2013,53255
29213,Taney County,County,2014,53810
29213,Taney County,County,2015,54216
29213,Taney County,County,2016,54608
29213,Taney County,County,2017,55100
29213,Taney County,County,2018,55719
29213,Taney County,County,2019,55928
29215,Texas County,County,2000,23049
29215,Texas County,County,2001,24174
29215,Texas County,County,2002,24464
29215,Texas County,County,2003,24388
29215,Texas County,County,2004,24845
29215,Texas County,County,2005,24961
29215,Texas County,County,2006,25385
29215,Texas County,County,2007,25490
29215,Texas County,County,2008,25597
29215,Texas County,County,2009,25790
29215,Texas County,County,2010,26042
29215,Texas County,County,2011,25928
29215,Texas County,County,2012,25791
29215,Texas County,County,2013,25685
29215,Texas County,County,2014,25659
29215,Texas County,County,2015,25660
29215,Texas County,County,2016,25805
29215,Texas County,County,2017,25650
29215,Texas County,County,2018,25506
29215,Texas County,County,2019,25398
29217,Vernon County,County,2000,20428
29217,Vernon County,County,2001,20514
29217,Vernon County,County,2002,20454
29217,Vernon County,County,2003,20481
29217,Vernon County,County,2004,20620
29217,Vernon County,County,2005,20722
29217,Vernon County,County,2006,20715
29217,Vernon County,County,2007,20746
29217,Vernon County,County,2008,20891
29217,Vernon County,County,2009,21071
29217,Vernon County,County,2010,21159
29217,Vernon County,County,2011,21084
29217,Vernon County,County,2012,20930
29217,Vernon County,County,2013,20978
29217,Vernon County,County,2014,20983
29217,Vernon County,County,2015,20758
29217,Vernon County,County,2016,20653
29217,Vernon County,County,2017,20507
29217,Vernon County,County,2018,20492
29217,Vernon County,County,2019,20563
29219,Warren County,County,2000,24745
29219,Warren County,County,2001,25426
29219,Warren County,County,2002,26266
29219,Warren County,County,2003,27169
29219,Warren County,County,2004,27971
29219,Warren County,County,2005,29095
29219,Warren County,County,2006,30175
29219,Warren County,County,2007,31152
29219,Warren County,County,2008,31975
29219,Warren County,County,2009,32320
29219,Warren County,County,2010,32605
29219,Warren County,County,2011,32604
29219,Warren County,County,2012,32738
29219,Warren County,County,2013,32980
29219,Warren County,County,2014,33180
29219,Warren County,County,2015,33532
29219,Warren County,County,2016,33871
29219,Warren County,County,2017,34448
29219,Warren County,County,2018,34766
29219,Warren County,County,2019,35649
29221,Washington County,County,2000,23395
29221,Washington County,County,2001,23514
29221,Washington County,County,2002,23796
29221,Washington County,County,2003,23956
29221,Washington County,County,2004,24174
29221,Washington County,County,2005,24211
29221,Washington County,County,2006,24619
29221,Washington County,County,2007,24856
29221,Washington County,County,2008,25113
29221,Washington County,County,2009,25111
29221,Washington County,County,2010,25201
29221,Washington County,County,2011,25105
29221,Washington County,County,2012,25088
29221,Washington County,County,2013,25144
29221,Washington County,County,2014,25079
29221,Washington County,County,2015,24793
29221,Washington County,County,2016,24852
29221,Washington County,County,2017,24994
29221,Washington County,County,2018,24933
29221,Washington County,County,2019,24730
29223,Wayne County,County,2000,13259
29223,Wayne County,County,2001,13368
29223,Wayne County,County,2002,13318
29223,Wayne County,County,2003,13435
29223,Wayne County,County,2004,13394
29223,Wayne County,County,2005,13514
29223,Wayne County,County,2006,13429
29223,Wayne County,County,2007,13356
29223,Wayne County,County,2008,13397
29223,Wayne County,County,2009,13486
29223,Wayne County,County,2010,13519
29223,Wayne County,County,2011,13425
29223,Wayne County,County,2012,13408
29223,Wayne County,County,2013,13475
29223,Wayne County,County,2014,13481
29223,Wayne County,County,2015,13431
29223,Wayne County,County,2016,13236
29223,Wayne County,County,2017,13303
29223,Wayne County,County,2018,13132
29223,Wayne County,County,2019,12873
29225,Webster County,County,2000,31219
29225,Webster County,County,2001,31863
29225,Webster County,County,2002,32299
29225,Webster County,County,2003,32680
29225,Webster County,County,2004,33394
29225,Webster County,County,2005,34005
29225,Webster County,County,2006,34692
29225,Webster County,County,2007,35477
29225,Webster County,County,2008,35938
29225,Webster County,County,2009,35997
29225,Webster County,County,2010,36320
29225,Webster County,County,2011,36448
29225,Webster County,County,2012,36448
29225,Webster County,County,2013,36626
29225,Webster County,County,2014,37042
29225,Webster County,County,2015,37604
29225,Webster County,County,2016,38154
29225,Webster County,County,2017,38745
29225,Webster County,County,2018,39179
29225,Webster County,County,2019,39592
29227,Worth County,County,2000,2382
29227,Worth County,County,2001,2324
29227,Worth County,County,2002,2320
29227,Worth County,County,2003,2291
29227,Worth County,County,2004,2269
29227,Worth County,County,2005,2231
29227,Worth County,County,2006,2202
29227,Worth County,County,2007,2217
29227,Worth County,County,2008,2166
29227,Worth County,County,2009,2199
29227,Worth County,County,2010,2152
29227,Worth County,County,2011,2118
29227,Worth County,County,2012,2080
29227,Worth County,County,2013,2079
29227,Worth County,County,2014,2054
29227,Worth County,County,2015,2042
29227,Worth County,County,2016,2015
29227,Worth County,County,2017,2041
29227,Worth County,County,2018,2026
29227,Worth County,County,2019,2013
29229,Wright County,County,2000,17926
29229,Wright County,County,2001,17963
29229,Wright County,County,2002,18147
29229,Wright County,County,2003,18217
29229,Wright County,County,2004,18226
29229,Wright County,County,2005,18489
29229,Wright County,County,2006,18554
29229,Wright County,County,2007,18713
29229,Wright County,County,2008,18904
29229,Wright County,County,2009,18633
29229,Wright County,County,2010,18779
29229,Wright County,County,2011,18572
29229,Wright County,County,2012,18556
29229,Wright County,County,2013,18333
29229,Wright County,County,2014,18198
29229,Wright County,County,2015,18146
29229,Wright County,County,2016,18185
29229,Wright County,County,2017,18210
29229,Wright County,County,2018,18187
29229,Wright County,County,2019,18289
29510,St. Louis city,County,2000,347144
29510,St. Louis city,County,2001,343243
29510,St. Louis city,County,2002,338457
29510,St. Louis city,County,2003,334893
29510,St. Louis city,County,2004,330988
29510,St. Louis city,County,2005,324945
29510,St. Louis city,County,2006,320131
29510,St. Louis city,County,2007,317959
29510,St. Louis city,County,2008,317955
29510,St. Louis city,County,2009,318842
29510,St. Louis city,County,2010,319336
29510,St. Louis city,County,2011,319344
29510,St. Louis city,County,2012,319416
29510,St. Louis city,County,2013,318476
29510,St. Louis city,County,2014,317399
29510,St. Louis city,County,2015,316010
29510,St. Louis city,County,2016,312633
29510,St. Louis city,County,2017,308233
29510,St. Louis city,County,2018,303419
29510,St. Louis city,County,2019,300576
30001,Beaverhead County,County,2000,9204
30001,Beaverhead County,County,2001,9058
30001,Beaverhead County,County,2002,9018
30001,Beaverhead County,County,2003,8924
30001,Beaverhead County,County,2004,8908
30001,Beaverhead County,County,2005,8904
30001,Beaverhead County,County,2006,9012
30001,Beaverhead County,County,2007,9028
30001,Beaverhead County,County,2008,9166
30001,Beaverhead County,County,2009,9200
30001,Beaverhead County,County,2010,9255
30001,Beaverhead County,County,2011,9210
30001,Beaverhead County,County,2012,9359
30001,Beaverhead County,County,2013,9306
30001,Beaverhead County,County,2014,9337
30001,Beaverhead County,County,2015,9295
30001,Beaverhead County,County,2016,9463
30001,Beaverhead County,County,2017,9450
30001,Beaverhead County,County,2018,9412
30001,Beaverhead County,County,2019,9453
30003,Big Horn County,County,2000,12669
30003,Big Horn County,County,2001,12783
30003,Big Horn County,County,2002,12713
30003,Big Horn County,County,2003,12652
30003,Big Horn County,County,2004,12731
30003,Big Horn County,County,2005,12634
30003,Big Horn County,County,2006,12540
30003,Big Horn County,County,2007,12549
30003,Big Horn County,County,2008,12564
30003,Big Horn County,County,2009,12747
30003,Big Horn County,County,2010,12911
30003,Big Horn County,County,2011,13056
30003,Big Horn County,County,2012,12995
30003,Big Horn County,County,2013,13117
30003,Big Horn County,County,2014,13343
30003,Big Horn County,County,2015,13312
30003,Big Horn County,County,2016,13458
30003,Big Horn County,County,2017,13483
30003,Big Horn County,County,2018,13365
30003,Big Horn County,County,2019,13319
30005,Blaine County,County,2000,6968
30005,Blaine County,County,2001,6748
30005,Blaine County,County,2002,6769
30005,Blaine County,County,2003,6699
30005,Blaine County,County,2004,6571
30005,Blaine County,County,2005,6592
30005,Blaine County,County,2006,6536
30005,Blaine County,County,2007,6472
30005,Blaine County,County,2008,6401
30005,Blaine County,County,2009,6445
30005,Blaine County,County,2010,6503
30005,Blaine County,County,2011,6575
30005,Blaine County,County,2012,6680
30005,Blaine County,County,2013,6637
30005,Blaine County,County,2014,6710
30005,Blaine County,County,2015,6680
30005,Blaine County,County,2016,6716
30005,Blaine County,County,2017,6745
30005,Blaine County,County,2018,6774
30005,Blaine County,County,2019,6681
30007,Broadwater County,County,2000,4378
30007,Broadwater County,County,2001,4438
30007,Broadwater County,County,2002,4478
30007,Broadwater County,County,2003,4562
30007,Broadwater County,County,2004,4711
30007,Broadwater County,County,2005,4775
30007,Broadwater County,County,2006,4958
30007,Broadwater County,County,2007,5089
30007,Broadwater County,County,2008,5261
30007,Broadwater County,County,2009,5496
30007,Broadwater County,County,2010,5633
30007,Broadwater County,County,2011,5726
30007,Broadwater County,County,2012,5759
30007,Broadwater County,County,2013,5676
30007,Broadwater County,County,2014,5653
30007,Broadwater County,County,2015,5714
30007,Broadwater County,County,2016,5785
30007,Broadwater County,County,2017,5917
30007,Broadwater County,County,2018,6072
30007,Broadwater County,County,2019,6237
30009,Carbon County,County,2000,9561
30009,Carbon County,County,2001,9665
30009,Carbon County,County,2002,9714
30009,Carbon County,County,2003,9747
30009,Carbon County,County,2004,9796
30009,Carbon County,County,2005,9921
30009,Carbon County,County,2006,9916
30009,Carbon County,County,2007,9973
30009,Carbon County,County,2008,9965
30009,Carbon County,County,2009,10033
30009,Carbon County,County,2010,10063
30009,Carbon County,County,2011,10089
30009,Carbon County,County,2012,10141
30009,Carbon County,County,2013,10337
30009,Carbon County,County,2014,10438
30009,Carbon County,County,2015,10403
30009,Carbon County,County,2016,10485
30009,Carbon County,County,2017,10680
30009,Carbon County,County,2018,10691
30009,Carbon County,County,2019,10725
30011,Carter County,County,2000,1335
30011,Carter County,County,2001,1337
30011,Carter County,County,2002,1319
30011,Carter County,County,2003,1290
30011,Carter County,County,2004,1284
30011,Carter County,County,2005,1258
30011,Carter County,County,2006,1227
30011,Carter County,County,2007,1216
30011,Carter County,County,2008,1172
30011,Carter County,County,2009,1180
30011,Carter County,County,2010,1159
30011,Carter County,County,2011,1136
30011,Carter County,County,2012,1157
30011,Carter County,County,2013,1152
30011,Carter County,County,2014,1150
30011,Carter County,County,2015,1147
30011,Carter County,County,2016,1175
30011,Carter County,County,2017,1223
30011,Carter County,County,2018,1230
30011,Carter County,County,2019,1252
30013,Cascade County,County,2000,80318
30013,Cascade County,County,2001,80055
30013,Cascade County,County,2002,79848
30013,Cascade County,County,2003,79633
30013,Cascade County,County,2004,80198
30013,Cascade County,County,2005,80041
30013,Cascade County,County,2006,79984
30013,Cascade County,County,2007,80099
30013,Cascade County,County,2008,80529
30013,Cascade County,County,2009,80680
30013,Cascade County,County,2010,81507
30013,Cascade County,County,2011,81714
30013,Cascade County,County,2012,81622
30013,Cascade County,County,2013,82194
30013,Cascade County,County,2014,82056
30013,Cascade County,County,2015,81878
30013,Cascade County,County,2016,81562
30013,Cascade County,County,2017,81633
30013,Cascade County,County,2018,81688
30013,Cascade County,County,2019,81366
30015,Chouteau County,County,2000,6062
30015,Chouteau County,County,2001,5899
30015,Chouteau County,County,2002,5811
30015,Chouteau County,County,2003,5775
30015,Chouteau County,County,2004,5729
30015,Chouteau County,County,2005,5708
30015,Chouteau County,County,2006,5709
30015,Chouteau County,County,2007,5746
30015,Chouteau County,County,2008,5774
30015,Chouteau County,County,2009,5793
30015,Chouteau County,County,2010,5810
30015,Chouteau County,County,2011,5812
30015,Chouteau County,County,2012,5932
30015,Chouteau County,County,2013,5853
30015,Chouteau County,County,2014,5899
30015,Chouteau County,County,2015,5774
30015,Chouteau County,County,2016,5780
30015,Chouteau County,County,2017,5732
30015,Chouteau County,County,2018,5740
30015,Chouteau County,County,2019,5635
30017,Custer County,County,2000,11678
30017,Custer County,County,2001,11484
30017,Custer County,County,2002,11510
30017,Custer County,County,2003,11438
30017,Custer County,County,2004,11510
30017,Custer County,County,2005,11423
30017,Custer County,County,2006,11395
30017,Custer County,County,2007,11480
30017,Custer County,County,2008,11515
30017,Custer County,County,2009,11646
30017,Custer County,County,2010,11692
30017,Custer County,County,2011,11758
30017,Custer County,County,2012,11798
30017,Custer County,County,2013,11873
30017,Custer County,County,2014,12008
30017,Custer County,County,2015,12083
30017,Custer County,County,2016,11843
30017,Custer County,County,2017,11726
30017,Custer County,County,2018,11592
30017,Custer County,County,2019,11402
30019,Daniels County,County,2000,2005
30019,Daniels County,County,2001,1999
30019,Daniels County,County,2002,1912
30019,Daniels County,County,2003,1881
30019,Daniels County,County,2004,1804
30019,Daniels County,County,2005,1782
30019,Daniels County,County,2006,1748
30019,Daniels County,County,2007,1702
30019,Daniels County,County,2008,1704
30019,Daniels County,County,2009,1732
30019,Daniels County,County,2010,1749
30019,Daniels County,County,2011,1760
30019,Daniels County,County,2012,1774
30019,Daniels County,County,2013,1777
30019,Daniels County,County,2014,1797
30019,Daniels County,County,2015,1750
30019,Daniels County,County,2016,1731
30019,Daniels County,County,2017,1722
30019,Daniels County,County,2018,1729
30019,Daniels County,County,2019,1690
30021,Dawson County,County,2000,9050
30021,Dawson County,County,2001,8963
30021,Dawson County,County,2002,8801
30021,Dawson County,County,2003,8812
30021,Dawson County,County,2004,8764
30021,Dawson County,County,2005,8800
30021,Dawson County,County,2006,8853
30021,Dawson County,County,2007,8944
30021,Dawson County,County,2008,8925
30021,Dawson County,County,2009,9008
30021,Dawson County,County,2010,8950
30021,Dawson County,County,2011,9026
30021,Dawson County,County,2012,9231
30021,Dawson County,County,2013,9381
30021,Dawson County,County,2014,9505
30021,Dawson County,County,2015,9577
30021,Dawson County,County,2016,9263
30021,Dawson County,County,2017,8952
30021,Dawson County,County,2018,8680
30021,Dawson County,County,2019,8613
30023,Deer Lodge County,County,2000,9409
30023,Deer Lodge County,County,2001,9303
30023,Deer Lodge County,County,2002,9238
30023,Deer Lodge County,County,2003,9189
30023,Deer Lodge County,County,2004,9274
30023,Deer Lodge County,County,2005,9274
30023,Deer Lodge County,County,2006,9180
30023,Deer Lodge County,County,2007,9264
30023,Deer Lodge County,County,2008,9351
30023,Deer Lodge County,County,2009,9260
30023,Deer Lodge County,County,2010,9291
30023,Deer Lodge County,County,2011,9280
30023,Deer Lodge County,County,2012,9215
30023,Deer Lodge County,County,2013,9257
30023,Deer Lodge County,County,2014,9115
30023,Deer Lodge County,County,2015,9102
30023,Deer Lodge County,County,2016,9057
30023,Deer Lodge County,County,2017,9100
30023,Deer Lodge County,County,2018,9129
30023,Deer Lodge County,County,2019,9140
30025,Fallon County,County,2000,2816
30025,Fallon County,County,2001,2741
30025,Fallon County,County,2002,2725
30025,Fallon County,County,2003,2769
30025,Fallon County,County,2004,2773
30025,Fallon County,County,2005,2712
30025,Fallon County,County,2006,2722
30025,Fallon County,County,2007,2768
30025,Fallon County,County,2008,2807
30025,Fallon County,County,2009,2882
30025,Fallon County,County,2010,2889
30025,Fallon County,County,2011,2930
30025,Fallon County,County,2012,3026
30025,Fallon County,County,2013,3047
30025,Fallon County,County,2014,3110
30025,Fallon County,County,2015,3171
30025,Fallon County,County,2016,3086
30025,Fallon County,County,2017,3004
30025,Fallon County,County,2018,2912
30025,Fallon County,County,2019,2846
30027,Fergus County,County,2000,11902
30027,Fergus County,County,2001,11736
30027,Fergus County,County,2002,11666
30027,Fergus County,County,2003,11565
30027,Fergus County,County,2004,11546
30027,Fergus County,County,2005,11444
30027,Fergus County,County,2006,11501
30027,Fergus County,County,2007,11463
30027,Fergus County,County,2008,11448
30027,Fergus County,County,2009,11571
30027,Fergus County,County,2010,11585
30027,Fergus County,County,2011,11461
30027,Fergus County,County,2012,11391
30027,Fergus County,County,2013,11464
30027,Fergus County,County,2014,11329
30027,Fergus County,County,2015,11307
30027,Fergus County,County,2016,11349
30027,Fergus County,County,2017,11281
30027,Fergus County,County,2018,11117
30027,Fergus County,County,2019,11050
30029,Flathead County,County,2000,74774
30029,Flathead County,County,2001,76171
30029,Flathead County,County,2002,77583
30029,Flathead County,County,2003,79643
30029,Flathead County,County,2004,81247
30029,Flathead County,County,2005,83320
30029,Flathead County,County,2006,85759
30029,Flathead County,County,2007,88245
30029,Flathead County,County,2008,90260
30029,Flathead County,County,2009,90910
30029,Flathead County,County,2010,90864
30029,Flathead County,County,2011,91270
30029,Flathead County,County,2012,91597
30029,Flathead County,County,2013,92935
30029,Flathead County,County,2014,94567
30029,Flathead County,County,2015,95839
30029,Flathead County,County,2016,97742
30029,Flathead County,County,2017,100091
30029,Flathead County,County,2018,102017
30029,Flathead County,County,2019,103806
30031,Gallatin County,County,2000,68375
30031,Gallatin County,County,2001,70120
30031,Gallatin County,County,2002,71824
30031,Gallatin County,County,2003,74504
30031,Gallatin County,County,2004,77124
30031,Gallatin County,County,2005,80310
30031,Gallatin County,County,2006,83984
30031,Gallatin County,County,2007,86620
30031,Gallatin County,County,2008,88932
30031,Gallatin County,County,2009,89187
30031,Gallatin County,County,2010,89654
30031,Gallatin County,County,2011,91375
30031,Gallatin County,County,2012,92570
30031,Gallatin County,County,2013,94798
30031,Gallatin County,County,2014,97508
30031,Gallatin County,County,2015,100882
30031,Gallatin County,County,2016,104739
30031,Gallatin County,County,2017,108576
30031,Gallatin County,County,2018,111682
30031,Gallatin County,County,2019,114434
30033,Garfield County,County,2000,1268
30033,Garfield County,County,2001,1269
30033,Garfield County,County,2002,1258
30033,Garfield County,County,2003,1254
30033,Garfield County,County,2004,1236
30033,Garfield County,County,2005,1202
30033,Garfield County,County,2006,1233
30033,Garfield County,County,2007,1234
30033,Garfield County,County,2008,1205
30033,Garfield County,County,2009,1240
30033,Garfield County,County,2010,1192
30033,Garfield County,County,2011,1254
30033,Garfield County,County,2012,1244
30033,Garfield County,County,2013,1254
30033,Garfield County,County,2014,1275
30033,Garfield County,County,2015,1284
30033,Garfield County,County,2016,1299
30033,Garfield County,County,2017,1281
30033,Garfield County,County,2018,1257
30033,Garfield County,County,2019,1258
30035,Glacier County,County,2000,13183
30035,Glacier County,County,2001,13098
30035,Glacier County,County,2002,13101
30035,Glacier County,County,2003,13168
30035,Glacier County,County,2004,13388
30035,Glacier County,County,2005,13264
30035,Glacier County,County,2006,13250
30035,Glacier County,County,2007,13179
30035,Glacier County,County,2008,13109
30035,Glacier County,County,2009,13266
30035,Glacier County,County,2010,13421
30035,Glacier County,County,2011,13577
30035,Glacier County,County,2012,13667
30035,Glacier County,County,2013,13789
30035,Glacier County,County,2014,13704
30035,Glacier County,County,2015,13636
30035,Glacier County,County,2016,13711
30035,Glacier County,County,2017,13732
30035,Glacier County,County,2018,13828
30035,Glacier County,County,2019,13753
30037,Golden Valley County,County,2000,1019
30037,Golden Valley County,County,2001,992
30037,Golden Valley County,County,2002,1012
30037,Golden Valley County,County,2003,981
30037,Golden Valley County,County,2004,1001
30037,Golden Valley County,County,2005,1014
30037,Golden Valley County,County,2006,973
30037,Golden Valley County,County,2007,964
30037,Golden Valley County,County,2008,890
30037,Golden Valley County,County,2009,897
30037,Golden Valley County,County,2010,879
30037,Golden Valley County,County,2011,830
30037,Golden Valley County,County,2012,827
30037,Golden Valley County,County,2013,846
30037,Golden Valley County,County,2014,841
30037,Golden Valley County,County,2015,818
30037,Golden Valley County,County,2016,810
30037,Golden Valley County,County,2017,817
30037,Golden Valley County,County,2018,822
30037,Golden Valley County,County,2019,821
30039,Granite County,County,2000,2849
30039,Granite County,County,2001,2905
30039,Granite County,County,2002,2919
30039,Granite County,County,2003,2931
30039,Granite County,County,2004,2943
30039,Granite County,County,2005,3009
30039,Granite County,County,2006,3013
30039,Granite County,County,2007,3039
30039,Granite County,County,2008,3031
30039,Granite County,County,2009,3057
30039,Granite County,County,2010,3075
30039,Granite County,County,2011,3079
30039,Granite County,County,2012,3042
30039,Granite County,County,2013,3069
30039,Granite County,County,2014,3146
30039,Granite County,County,2015,3163
30039,Granite County,County,2016,3286
30039,Granite County,County,2017,3356
30039,Granite County,County,2018,3371
30039,Granite County,County,2019,3379
30041,Hill County,County,2000,16605
30041,Hill County,County,2001,16378
30041,Hill County,County,2002,16139
30041,Hill County,County,2003,15988
30041,Hill County,County,2004,15947
30041,Hill County,County,2005,15870
30041,Hill County,County,2006,15981
30041,Hill County,County,2007,16031
30041,Hill County,County,2008,15889
30041,Hill County,County,2009,15981
30041,Hill County,County,2010,16153
30041,Hill County,County,2011,16394
30041,Hill County,County,2012,16396
30041,Hill County,County,2013,16535
30041,Hill County,County,2014,16502
30041,Hill County,County,2015,16438
30041,Hill County,County,2016,16448
30041,Hill County,County,2017,16469
30041,Hill County,County,2018,16342
30041,Hill County,County,2019,16484
30043,Jefferson County,County,2000,10052
30043,Jefferson County,County,2001,10087
30043,Jefferson County,County,2002,10181
30043,Jefferson County,County,2003,10262
30043,Jefferson County,County,2004,10511
30043,Jefferson County,County,2005,10709
30043,Jefferson County,County,2006,10801
30043,Jefferson County,County,2007,11040
30043,Jefferson County,County,2008,11203
30043,Jefferson County,County,2009,11364
30043,Jefferson County,County,2010,11407
30043,Jefferson County,County,2011,11375
30043,Jefferson County,County,2012,11318
30043,Jefferson County,County,2013,11455
30043,Jefferson County,County,2014,11502
30043,Jefferson County,County,2015,11572
30043,Jefferson County,County,2016,11779
30043,Jefferson County,County,2017,11921
30043,Jefferson County,County,2018,12094
30043,Jefferson County,County,2019,12221
30045,Judith Basin County,County,2000,2330
30045,Judith Basin County,County,2001,2266
30045,Judith Basin County,County,2002,2246
30045,Judith Basin County,County,2003,2201
30045,Judith Basin County,County,2004,2196
30045,Judith Basin County,County,2005,2161
30045,Judith Basin County,County,2006,2146
30045,Judith Basin County,County,2007,2083
30045,Judith Basin County,County,2008,2071
30045,Judith Basin County,County,2009,2076
30045,Judith Basin County,County,2010,2073
30045,Judith Basin County,County,2011,2009
30045,Judith Basin County,County,2012,2004
30045,Judith Basin County,County,2013,2000
30045,Judith Basin County,County,2014,1984
30045,Judith Basin County,County,2015,1931
30045,Judith Basin County,County,2016,1940
30045,Judith Basin County,County,2017,1945
30045,Judith Basin County,County,2018,1946
30045,Judith Basin County,County,2019,2007
30047,Lake County,County,2000,26588
30047,Lake County,County,2001,26810
30047,Lake County,County,2002,26814
30047,Lake County,County,2003,27117
30047,Lake County,County,2004,27634
30047,Lake County,County,2005,28023
30047,Lake County,County,2006,28283
30047,Lake County,County,2007,28235
30047,Lake County,County,2008,28515
30047,Lake County,County,2009,28668
30047,Lake County,County,2010,28789
30047,Lake County,County,2011,28977
30047,Lake County,County,2012,29012
30047,Lake County,County,2013,29121
30047,Lake County,County,2014,29215
30047,Lake County,County,2015,29457
30047,Lake County,County,2016,29709
30047,Lake County,County,2017,30221
30047,Lake County,County,2018,30220
30047,Lake County,County,2019,30458
30049,Lewis and Clark County,County,2000,55886
30049,Lewis and Clark County,County,2001,56262
30049,Lewis and Clark County,County,2002,56271
30049,Lewis and Clark County,County,2003,57110
30049,Lewis and Clark County,County,2004,58041
30049,Lewis and Clark County,County,2005,58529
30049,Lewis and Clark County,County,2006,59529
30049,Lewis and Clark County,County,2007,60646
30049,Lewis and Clark County,County,2008,61747
30049,Lewis and Clark County,County,2009,62671
30049,Lewis and Clark County,County,2010,63577
30049,Lewis and Clark County,County,2011,64272
30049,Lewis and Clark County,County,2012,64736
30049,Lewis and Clark County,County,2013,65234
30049,Lewis and Clark County,County,2014,65703
30049,Lewis and Clark County,County,2015,66225
30049,Lewis and Clark County,County,2016,66894
30049,Lewis and Clark County,County,2017,67850
30049,Lewis and Clark County,County,2018,68622
30049,Lewis and Clark County,County,2019,69432
30051,Liberty County,County,2000,2168
30051,Liberty County,County,2001,2163
30051,Liberty County,County,2002,2144
30051,Liberty County,County,2003,2212
30051,Liberty County,County,2004,2263
30051,Liberty County,County,2005,2266
30051,Liberty County,County,2006,2216
30051,Liberty County,County,2007,2236
30051,Liberty County,County,2008,2225
30051,Liberty County,County,2009,2283
30051,Liberty County,County,2010,2349
30051,Liberty County,County,2011,2379
30051,Liberty County,County,2012,2393
30051,Liberty County,County,2013,2362
30051,Liberty County,County,2014,2348
30051,Liberty County,County,2015,2391
30051,Liberty County,County,2016,2409
30051,Liberty County,County,2017,2407
30051,Liberty County,County,2018,2416
30051,Liberty County,County,2019,2337
30053,Lincoln County,County,2000,18818
30053,Lincoln County,County,2001,18646
30053,Lincoln County,County,2002,18669
30053,Lincoln County,County,2003,18861
30053,Lincoln County,County,2004,18991
30053,Lincoln County,County,2005,19180
30053,Lincoln County,County,2006,19228
30053,Lincoln County,County,2007,19440
30053,Lincoln County,County,2008,19541
30053,Lincoln County,County,2009,19657
30053,Lincoln County,County,2010,19694
30053,Lincoln County,County,2011,19625
30053,Lincoln County,County,2012,19485
30053,Lincoln County,County,2013,19424
30053,Lincoln County,County,2014,19186
30053,Lincoln County,County,2015,19060
30053,Lincoln County,County,2016,19294
30053,Lincoln County,County,2017,19556
30053,Lincoln County,County,2018,19797
30053,Lincoln County,County,2019,19980
30055,McCone County,County,2000,1960
30055,McCone County,County,2001,1874
30055,McCone County,County,2002,1828
30055,McCone County,County,2003,1797
30055,McCone County,County,2004,1781
30055,McCone County,County,2005,1778
30055,McCone County,County,2006,1765
30055,McCone County,County,2007,1767
30055,McCone County,County,2008,1720
30055,McCone County,County,2009,1705
30055,McCone County,County,2010,1745
30055,McCone County,County,2011,1709
30055,McCone County,County,2012,1701
30055,McCone County,County,2013,1715
30055,McCone County,County,2014,1715
30055,McCone County,County,2015,1700
30055,McCone County,County,2016,1732
30055,McCone County,County,2017,1698
30055,McCone County,County,2018,1669
30055,McCone County,County,2019,1664
30057,Madison County,County,2000,6870
30057,Madison County,County,2001,6856
30057,Madison County,County,2002,6935
30057,Madison County,County,2003,6894
30057,Madison County,County,2004,6999
30057,Madison County,County,2005,7211
30057,Madison County,County,2006,7343
30057,Madison County,County,2007,7560
30057,Madison County,County,2008,7674
30057,Madison County,County,2009,7674
30057,Madison County,County,2010,7696
30057,Madison County,County,2011,7644
30057,Madison County,County,2012,7663
30057,Madison County,County,2013,7674
30057,Madison County,County,2014,7828
30057,Madison County,County,2015,8026
30057,Madison County,County,2016,8062
30057,Madison County,County,2017,8291
30057,Madison County,County,2018,8530
30057,Madison County,County,2019,8600
30059,Meagher County,County,2000,1916
30059,Meagher County,County,2001,1906
30059,Meagher County,County,2002,1895
30059,Meagher County,County,2003,1913
30059,Meagher County,County,2004,1935
30059,Meagher County,County,2005,1899
30059,Meagher County,County,2006,1923
30059,Meagher County,County,2007,1908
30059,Meagher County,County,2008,1893
30059,Meagher County,County,2009,1897
30059,Meagher County,County,2010,1878
30059,Meagher County,County,2011,1877
30059,Meagher County,County,2012,1886
30059,Meagher County,County,2013,1904
30059,Meagher County,County,2014,1856
30059,Meagher County,County,2015,1821
30059,Meagher County,County,2016,1845
30059,Meagher County,County,2017,1852
30059,Meagher County,County,2018,1857
30059,Meagher County,County,2019,1862
30061,Mineral County,County,2000,3877
30061,Mineral County,County,2001,3839
30061,Mineral County,County,2002,3837
30061,Mineral County,County,2003,3936
30061,Mineral County,County,2004,3985
30061,Mineral County,County,2005,4133
30061,Mineral County,County,2006,4211
30061,Mineral County,County,2007,4156
30061,Mineral County,County,2008,4177
30061,Mineral County,County,2009,4200
30061,Mineral County,County,2010,4229
30061,Mineral County,County,2011,4220
30061,Mineral County,County,2012,4128
30061,Mineral County,County,2013,4228
30061,Mineral County,County,2014,4195
30061,Mineral County,County,2015,4192
30061,Mineral County,County,2016,4124
30061,Mineral County,County,2017,4235
30061,Mineral County,County,2018,4307
