"date_updated","state","start_date","end_date","tot_cases","new_cases","tot_deaths","new_deaths","new_historic_cases","new_historic_deaths"
"2021-08-12T00:00:00.000","AZ","2021-08-05T00:00:00.000","2021-08-11T00:00:00.000","952797.0","17150.0","18406.0","116.0","0","0"
"2021-08-19T00:00:00.000","AZ","2021-08-12T00:00:00.000","2021-08-18T00:00:00.000","972925.0","20128.0","18504.0","98.0","0","0"
"2021-08-26T00:00:00.000","AZ","2021-08-19T00:00:00.000","2021-08-25T00:00:00.000","991309.0","18384.0","18638.0","134.0","0","0"
"2021-09-02T00:00:00.000","AZ","2021-08-26T00:00:00.000","2021-09-01T00:00:00.000","1016663.0","25354.0","18853.0","215.0","0","0"
"2021-09-09T00:00:00.000","AZ","2021-09-02T00:00:00.000","2021-09-08T00:00:00.000","1037013.0","20350.0","19076.0","223.0","0","0"
"2021-09-16T00:00:00.000","AZ","2021-09-09T00:00:00.000","2021-09-15T00:00:00.000","1055919.0","18906.0","19330.0","254.0","0","0"
"2021-09-23T00:00:00.000","AZ","2021-09-16T00:00:00.000","2021-09-22T00:00:00.000","1072863.0","16944.0","19650.0","320.0","0","0"
"2021-09-30T00:00:00.000","AZ","2021-09-23T00:00:00.000","2021-09-29T00:00:00.000","1090839.0","17976.0","19941.0","291.0","0","0"
"2021-10-07T00:00:00.000","AZ","2021-09-30T00:00:00.000","2021-10-06T00:00:00.000","1108830.0","17991.0","20218.0","277.0","0","0"
"2021-10-14T00:00:00.000","AZ","2021-10-07T00:00:00.000","2021-10-13T00:00:00.000","1124709.0","15879.0","20438.0","220.0","0","0"
"2021-10-21T00:00:00.000","AZ","2021-10-14T00:00:00.000","2021-10-20T00:00:00.000","1139627.0","14918.0","20727.0","289.0","0","0"
"2021-10-28T00:00:00.000","AZ","2021-10-21T00:00:00.000","2021-10-27T00:00:00.000","1156731.0","17104.0","21045.0","318.0","0","0"
"2021-11-04T00:00:00.000","AZ","2021-10-28T00:00:00.000","2021-11-03T00:00:00.000","1175520.0","18789.0","21273.0","228.0","0","0"
"2021-11-11T00:00:00.000","AZ","2021-11-04T00:00:00.000","2021-11-10T00:00:00.000","1199277.0","23757.0","21527.0","254.0","0","0"
"2021-11-18T00:00:00.000","AZ","2021-11-11T00:00:00.000","2021-11-17T00:00:00.000","1223892.0","24615.0","21754.0","227.0","0","0"
"2021-11-25T00:00:00.000","AZ","2021-11-18T00:00:00.000","2021-11-24T00:00:00.000","1252248.0","28356.0","22098.0","344.0","0","0"
"2021-12-02T00:00:00.000","AZ","2021-11-25T00:00:00.000","2021-12-01T00:00:00.000","1272943.0","20695.0","22350.0","252.0","0","0"
"2021-12-09T00:00:00.000","AZ","2021-12-02T00:00:00.000","2021-12-08T00:00:00.000","1301598.0","28655.0","22779.0","429.0","0","0"
"2021-12-16T00:00:00.000","AZ","2021-12-09T00:00:00.000","2021-12-15T00:00:00.000","1323997.0","22399.0","23324.0","545.0","0","0"
"2021-12-23T00:00:00.000","AZ","2021-12-16T00:00:00.000","2021-12-22T00:00:00.000","1344183.0","20186.0","23816.0","492.0","0","0"
"2021-12-30T00:00:00.000","AZ","2021-12-23T00:00:00.000","2021-12-29T00:00:00.000","1368080.0","23897.0","24171.0","355.0","0","0"
"2022-01-06T00:00:00.000","AZ","2021-12-30T00:00:00.000","2022-01-05T00:00:00.000","1419562.0","51482.0","24570.0","399.0","0","0"
"2022-01-13T00:00:00.000","AZ","2022-01-06T00:00:00.000","2022-01-12T00:00:00.000","1524363.0","104801.0","24993.0","423.0","0","0"
"2022-01-20T00:00:00.000","AZ","2022-01-13T00:00:00.000","2022-01-19T00:00:00.000","1666191.0","141828.0","25416.0","423.0","0","0"
"2022-01-27T00:00:00.000","AZ","2022-01-20T00:00:00.000","2022-01-26T00:00:00.000","1799503.0","133312.0","25899.0","483.0","0","0"
"2022-02-03T00:00:00.000","AZ","2022-01-27T00:00:00.000","2022-02-02T00:00:00.000","1886541.0","87038.0","26369.0","470.0","0","0"
"2022-02-10T00:00:00.000","AZ","2022-02-03T00:00:00.000","2022-02-09T00:00:00.000","1931642.0","45101.0","26856.0","487.0","0","0"
"2022-02-17T00:00:00.000","AZ","2022-02-10T00:00:00.000","2022-02-16T00:00:00.000","1957085.0","25443.0","27190.0","334.0","0","0"
"2022-02-24T00:00:00.000","AZ","2022-02-17T00:00:00.000","2022-02-23T00:00:00.000","1971678.0","14593.0","27705.0","515.0","0","0"
"2022-03-03T00:00:00.000","AZ","2022-02-24T00:00:00.000","2022-03-02T00:00:00.000","1976890.0","5212.0","27707.0","2.0","0","0"
"2022-03-10T00:00:00.000","AZ","2022-03-03T00:00:00.000","2022-03-09T00:00:00.000","1987318.0","10428.0","28090.0","383.0","0","0"
"2022-03-17T00:00:00.000","AZ","2022-03-10T00:00:00.000","2022-03-16T00:00:00.000","1992471.0","5153.0","28546.0","456.0","0","0"
"2022-03-24T00:00:00.000","AZ","2022-03-17T00:00:00.000","2022-03-23T00:00:00.000","1997037.0","4566.0","28882.0","336.0","0","0"
"2022-03-31T00:00:00.000","AZ","2022-03-24T00:00:00.000","2022-03-30T00:00:00.000","2007180.0","10143.0","29268.0","386.0","0","0"
"2022-04-07T00:00:00.000","AZ","2022-03-31T00:00:00.000","2022-04-06T00:00:00.000","2014008.0","6828.0","29681.0","413.0","0","0"
"2022-04-14T00:00:00.000","AZ","2022-04-07T00:00:00.000","2022-04-13T00:00:00.000","2016729.0","2721.0","29822.0","141.0","0","0"
"2022-04-21T00:00:00.000","AZ","2022-04-14T00:00:00.000","2022-04-20T00:00:00.000","2019166.0","2437.0","29852.0","30.0","0","0"
"2022-04-28T00:00:00.000","AZ","2022-04-21T00:00:00.000","2022-04-27T00:00:00.000","2021524.0","2358.0","29951.0","99.0","0","0"
"2022-05-05T00:00:00.000","AZ","2022-04-28T00:00:00.000","2022-05-04T00:00:00.000","2025435.0","3911.0","30189.0","238.0","0","0"
"2022-05-12T00:00:00.000","AZ","2022-05-05T00:00:00.000","2022-05-11T00:00:00.000","2030925.0","5490.0","30230.0","41.0","0","0"
"2022-05-19T00:00:00.000","AZ","2022-05-12T00:00:00.000","2022-05-18T00:00:00.000","2038129.0","7204.0","30259.0","29.0","0","0"
"2022-05-26T00:00:00.000","AZ","2022-05-19T00:00:00.000","2022-05-25T00:00:00.000","2049627.0","11498.0","30299.0","40.0","0","0"
"2022-06-02T00:00:00.000","AZ","2022-05-26T00:00:00.000","2022-06-01T00:00:00.000","2062669.0","13042.0","30332.0","33.0","0","0"
"2022-06-09T00:00:00.000","AZ","2022-06-02T00:00:00.000","2022-06-08T00:00:00.000","2077346.0","14677.0","30371.0","39.0","0","0"
"2022-06-16T00:00:00.000","AZ","2022-06-09T00:00:00.000","2022-06-15T00:00:00.000","2093680.0","16334.0","30399.0","28.0","0","0"
"2022-06-23T00:00:00.000","AZ","2022-06-16T00:00:00.000","2022-06-22T00:00:00.000","2109053.0","15373.0","30451.0","52.0","0","0"
"2022-06-30T00:00:00.000","AZ","2022-06-23T00:00:00.000","2022-06-29T00:00:00.000","2125567.0","16514.0","30515.0","64.0","0","0"
"2022-07-07T00:00:00.000","AZ","2022-06-30T00:00:00.000","2022-07-06T00:00:00.000","2145765.0","20198.0","30572.0","57.0","0","0"
"2022-07-14T00:00:00.000","AZ","2022-07-07T00:00:00.000","2022-07-13T00:00:00.000","2161045.0","15280.0","30632.0","60.0","0","0"
"2022-07-21T00:00:00.000","AZ","2022-07-14T00:00:00.000","2022-07-20T00:00:00.000","2179180.0","18135.0","30698.0","66.0","0","0"
"2022-07-28T00:00:00.000","AZ","2022-07-21T00:00:00.000","2022-07-27T00:00:00.000","2196429.0","17249.0","30768.0","70.0","0","0"
"2022-08-04T00:00:00.000","AZ","2022-07-28T00:00:00.000","2022-08-03T00:00:00.000","2211463.0","15034.0","30842.0","74.0","0","0"
"2022-08-11T00:00:00.000","AZ","2022-08-04T00:00:00.000","2022-08-10T00:00:00.000","2224964.0","13501.0","30901.0","59.0","0","0"
"2022-08-18T00:00:00.000","AZ","2022-08-11T00:00:00.000","2022-08-17T00:00:00.000","2237208.0","12244.0","30982.0","81.0","0","0"
"2022-08-25T00:00:00.000","AZ","2022-08-18T00:00:00.000","2022-08-24T00:00:00.000","2245713.0","8505.0","31047.0","65.0","0","0"
"2022-09-01T00:00:00.000","AZ","2022-08-25T00:00:00.000","2022-08-31T00:00:00.000","2254337.0","8624.0","31114.0","67.0","0","0"
"2022-09-08T00:00:00.000","AZ","2022-09-01T00:00:00.000","2022-09-07T00:00:00.000","2258018.0","3681.0","31162.0","48.0","0","0"
"2022-09-15T00:00:00.000","AZ","2022-09-08T00:00:00.000","2022-09-14T00:00:00.000","2264159.0","6141.0","31243.0","81.0","0","0"
"2022-09-22T00:00:00.000","AZ","2022-09-15T00:00:00.000","2022-09-21T00:00:00.000","2268158.0","3999.0","31325.0","82.0","0","0"
"2022-09-29T00:00:00.000","AZ","2022-09-22T00:00:00.000","2022-09-28T00:00:00.000","2271560.0","3402.0","31369.0","44.0","0","0"
"2022-10-06T00:00:00.000","AZ","2022-09-29T00:00:00.000","2022-10-05T00:00:00.000","2275235.0","3675.0","31405.0","36.0","0","0"
"2022-10-13T00:00:00.000","AZ","2022-10-06T00:00:00.000","2022-10-12T00:00:00.000","2277635.0","2400.0","31454.0","49.0","0","0"
"2022-10-20T00:00:00.000","AZ","2022-10-13T00:00:00.000","2022-10-19T00:00:00.000","2283073.0","5438.0","31514.0","60.0","0","0"
"2022-10-27T00:00:00.000","AZ","2022-10-20T00:00:00.000","2022-10-26T00:00:00.000","2287886.0","4813.0","31548.0","34.0","0","0"
"2022-11-03T00:00:00.000","AZ","2022-10-27T00:00:00.000","2022-11-02T00:00:00.000","2293015.0","5129.0","31573.0","25.0","0","0"
"2022-11-10T00:00:00.000","AZ","2022-11-03T00:00:00.000","2022-11-09T00:00:00.000","2300375.0","7360.0","31613.0","40.0","0","0"
"2022-11-17T00:00:00.000","AZ","2022-11-10T00:00:00.000","2022-11-16T00:00:00.000","2311150.0","10775.0","31646.0","33.0","0","0"
"2022-11-24T00:00:00.000","AZ","2022-11-17T00:00:00.000","2022-11-23T00:00:00.000","2324560.0","13410.0","31709.0","63.0","0","0"
"2022-12-01T00:00:00.000","AZ","2022-11-24T00:00:00.000","2022-11-30T00:00:00.000","2337547.0","12987.0","31751.0","42.0","0","0"
"2022-12-08T00:00:00.000","AZ","2022-12-01T00:00:00.000","2022-12-07T00:00:00.000","2353530.0","15983.0","31822.0","71.0","0","0"
"2022-12-15T00:00:00.000","AZ","2022-12-08T00:00:00.000","2022-12-14T00:00:00.000","2365080.0","11550.0","31929.0","107.0","0","0"
"2022-12-22T00:00:00.000","AZ","2022-12-15T00:00:00.000","2022-12-21T00:00:00.000","2373361.0","8281.0","32038.0","109.0","0","0"
"2022-12-29T00:00:00.000","AZ","2022-12-22T00:00:00.000","2022-12-28T00:00:00.000","2378334.0","4973.0","32182.0","144.0","0","0"
"2023-01-05T00:00:00.000","AZ","2022-12-29T00:00:00.000","2023-01-04T00:00:00.000","2384521.0","6187.0","32311.0","129.0","0","0"
"2023-01-12T00:00:00.000","AZ","2023-01-05T00:00:00.000","2023-01-11T00:00:00.000","2391890.0","7369.0","32503.0","192.0","0","0"
"2023-01-19T00:00:00.000","AZ","2023-01-12T00:00:00.000","2023-01-18T00:00:00.000","2394646.0","2756.0","32631.0","128.0","0","0"
"2023-01-26T00:00:00.000","AZ","2023-01-19T00:00:00.000","2023-01-25T00:00:00.000","2398200.0","3554.0","32775.0","144.0","0","0"
"2023-02-02T00:00:00.000","AZ","2023-01-26T00:00:00.000","2023-02-01T00:00:00.000","2401287.0","3087.0","32882.0","107.0","0","0"
"2023-02-09T00:00:00.000","AZ","2023-02-02T00:00:00.000","2023-02-08T00:00:00.000","2404386.0","3099.0","32936.0","54.0","0","0"
"2023-02-16T00:00:00.000","AZ","2023-02-09T00:00:00.000","2023-02-15T00:00:00.000","2407765.0","3379.0","33003.0","67.0","0","0"
"2023-03-02T00:00:00.000","AZ","2023-02-23T00:00:00.000","2023-03-01T00:00:00.000","2440294.0","5663.0","33076.0","34.0","0","0"
"2023-03-09T00:00:00.000","AZ","2023-03-02T00:00:00.000","2023-03-08T00:00:00.000","2443514.0","3220.0","33102.0","26.0","0","0"
"2023-03-16T00:00:00.000","AZ","2023-03-09T00:00:00.000","2023-03-15T00:00:00.000","2448406.0","4892.0","33158.0","56.0","0","0"
"2023-03-23T00:00:00.000","AZ","2023-03-16T00:00:00.000","2023-03-22T00:00:00.000","2451057.0","2651.0","33190.0","32.0","0","0"
"2023-03-30T00:00:00.000","AZ","2023-03-23T00:00:00.000","2023-03-29T00:00:00.000","2454320.0","3263.0","33225.0","35.0","0","0"
"2023-04-06T00:00:00.000","AZ","2023-03-30T00:00:00.000","2023-04-05T00:00:00.000","2457251.0","2931.0","33258.0","33.0","0","0"
"2023-04-13T00:00:00.000","AZ","2023-04-06T00:00:00.000","2023-04-12T00:00:00.000","2460926.0","3675.0","33293.0","35.0","0","0"
"2023-04-20T00:00:00.000","AZ","2023-04-13T00:00:00.000","2023-04-19T00:00:00.000","2464334.0","3408.0","33372.0","79.0","0","0"
"2023-04-27T00:00:00.000","AZ","2023-04-20T00:00:00.000","2023-04-26T00:00:00.000","2468340.0","4006.0","33395.0","23.0","0","0"
"2023-05-04T00:00:00.000","AZ","2023-04-27T00:00:00.000","2023-05-03T00:00:00.000","2471546.0","3206.0","33417.0","22.0","0","0"
"2023-05-11T00:00:00.000","AZ","2023-05-04T00:00:00.000","2023-05-10T00:00:00.000","2474154.0","2608.0","33451.0","34.0","0","0"
"2020-01-23T00:00:00.000","CA","2020-01-16T00:00:00.000","2020-01-22T00:00:00.000","0.0","0.0","0.0","0.0","0","0"
"2020-01-30T00:00:00.000","CA","2020-01-23T00:00:00.000","2020-01-29T00:00:00.000","2.0","2.0","0.0","0.0","0","0"
"2020-02-06T00:00:00.000","CA","2020-01-30T00:00:00.000","2020-02-05T00:00:00.000","8.0","6.0","0.0","0.0","0","0"
"2020-02-13T00:00:00.000","CA","2020-02-06T00:00:00.000","2020-02-12T00:00:00.000","16.0","8.0","0.0","0.0","0","0"
"2020-02-20T00:00:00.000","CA","2020-02-13T00:00:00.000","2020-02-19T00:00:00.000","30.0","14.0","0.0","0.0","0","0"
"2020-02-27T00:00:00.000","CA","2020-02-20T00:00:00.000","2020-02-26T00:00:00.000","52.0","22.0","0.0","0.0","0","0"
"2020-03-05T00:00:00.000","CA","2020-02-27T00:00:00.000","2020-03-04T00:00:00.000","80.0","28.0","1.0","1.0","0","0"
"2020-03-12T00:00:00.000","CA","2020-03-05T00:00:00.000","2020-03-11T00:00:00.000","220.0","140.0","3.0","2.0","0","0"
"2020-03-19T00:00:00.000","CA","2020-03-12T00:00:00.000","2020-03-18T00:00:00.000","688.0","468.0","15.0","12.0","0","0"
"2020-03-26T00:00:00.000","CA","2020-03-19T00:00:00.000","2020-03-25T00:00:00.000","3000.0","2312.0","64.0","49.0","0","0"
"2020-04-02T00:00:00.000","CA","2020-03-26T00:00:00.000","2020-04-01T00:00:00.000","8169.0","5169.0","172.0","108.0","0","0"
"2020-04-09T00:00:00.000","CA","2020-04-02T00:00:00.000","2020-04-08T00:00:00.000","17141.0","8972.0","442.0","270.0","0","0"
"2020-04-16T00:00:00.000","CA","2020-04-09T00:00:00.000","2020-04-15T00:00:00.000","24509.0","7368.0","788.0","346.0","0","0"
"2020-04-23T00:00:00.000","CA","2020-04-16T00:00:00.000","2020-04-22T00:00:00.000","35489.0","10980.0","1295.0","507.0","0","0"
"2020-04-30T00:00:00.000","CA","2020-04-23T00:00:00.000","2020-04-29T00:00:00.000","46601.0","11112.0","1811.0","516.0","0","0"
"2020-05-07T00:00:00.000","CA","2020-04-30T00:00:00.000","2020-05-06T00:00:00.000","58944.0","12343.0","2327.0","516.0","0","0"
"2020-05-14T00:00:00.000","CA","2020-05-07T00:00:00.000","2020-05-13T00:00:00.000","71209.0","12265.0","2828.0","501.0","0","0"
"2020-05-21T00:00:00.000","CA","2020-05-14T00:00:00.000","2020-05-20T00:00:00.000","84248.0","13039.0","3364.0","536.0","0","0"
"2020-05-28T00:00:00.000","CA","2020-05-21T00:00:00.000","2020-05-27T00:00:00.000","99217.0","14969.0","3706.0","342.0","0","0"
"2020-06-04T00:00:00.000","CA","2020-05-28T00:00:00.000","2020-06-03T00:00:00.000","117953.0","18736.0","4231.0","525.0","0","0"
"2020-06-11T00:00:00.000","CA","2020-06-04T00:00:00.000","2020-06-10T00:00:00.000","136486.0","18533.0","4667.0","436.0","0","0"
"2020-06-18T00:00:00.000","CA","2020-06-11T00:00:00.000","2020-06-17T00:00:00.000","157370.0","20884.0","5064.0","397.0","0","0"
"2020-06-25T00:00:00.000","CA","2020-06-18T00:00:00.000","2020-06-24T00:00:00.000","190663.0","33293.0","5499.0","435.0","0","0"
"2020-07-02T00:00:00.000","CA","2020-06-25T00:00:00.000","2020-07-01T00:00:00.000","233232.0","42569.0","5978.0","479.0","0","0"
"2020-07-09T00:00:00.000","CA","2020-07-02T00:00:00.000","2020-07-08T00:00:00.000","290315.0","57083.0","6475.0","497.0","0","0"
"2020-07-16T00:00:00.000","CA","2020-07-09T00:00:00.000","2020-07-15T00:00:00.000","348837.0","58522.0","7164.0","689.0","0","0"
"2020-07-23T00:00:00.000","CA","2020-07-16T00:00:00.000","2020-07-22T00:00:00.000","415355.0","66518.0","7792.0","628.0","0","0"
"2020-07-30T00:00:00.000","CA","2020-07-23T00:00:00.000","2020-07-29T00:00:00.000","477548.0","62193.0","8593.0","801.0","0","0"
"2020-08-06T00:00:00.000","CA","2020-07-30T00:00:00.000","2020-08-05T00:00:00.000","527507.0","49959.0","9519.0","926.0","0","0"
"2020-08-13T00:00:00.000","CA","2020-08-06T00:00:00.000","2020-08-12T00:00:00.000","589347.0","61840.0","10489.0","970.0","0","0"
"2020-08-20T00:00:00.000","CA","2020-08-13T00:00:00.000","2020-08-19T00:00:00.000","642733.0","53386.0","11301.0","812.0","0","0"
"2020-08-27T00:00:00.000","CA","2020-08-20T00:00:00.000","2020-08-26T00:00:00.000","683755.0","41022.0","12154.0","853.0","0","0"
"2020-09-03T00:00:00.000","CA","2020-08-27T00:00:00.000","2020-09-02T00:00:00.000","717359.0","33604.0","12953.0","799.0","0","0"
"2020-09-10T00:00:00.000","CA","2020-09-03T00:00:00.000","2020-09-09T00:00:00.000","745413.0","28054.0","13724.0","771.0","0","0"
"2020-09-17T00:00:00.000","CA","2020-09-10T00:00:00.000","2020-09-16T00:00:00.000","769360.0","23947.0","14407.0","683.0","0","0"
"2020-09-24T00:00:00.000","CA","2020-09-17T00:00:00.000","2020-09-23T00:00:00.000","794466.0","25106.0","15035.0","628.0","0","0"
"2020-10-01T00:00:00.000","CA","2020-09-24T00:00:00.000","2020-09-30T00:00:00.000","818187.0","23721.0","15654.0","619.0","0","0"
"2020-10-08T00:00:00.000","CA","2020-10-01T00:00:00.000","2020-10-07T00:00:00.000","839551.0","21364.0","16127.0","473.0","0","0"
"2020-10-15T00:00:00.000","CA","2020-10-08T00:00:00.000","2020-10-14T00:00:00.000","864186.0","24635.0","16520.0","393.0","0","0"
"2020-10-22T00:00:00.000","CA","2020-10-15T00:00:00.000","2020-10-21T00:00:00.000","887761.0","23575.0","16987.0","467.0","0","0"
"2020-10-29T00:00:00.000","CA","2020-10-22T00:00:00.000","2020-10-28T00:00:00.000","919822.0","32061.0","17427.0","440.0","0","0"
"2020-11-05T00:00:00.000","CA","2020-10-29T00:00:00.000","2020-11-04T00:00:00.000","952925.0","33103.0","17772.0","345.0","0","0"
"2020-11-12T00:00:00.000","CA","2020-11-05T00:00:00.000","2020-11-11T00:00:00.000","999876.0","46951.0","18093.0","321.0","0","0"
"2020-11-19T00:00:00.000","CA","2020-11-12T00:00:00.000","2020-11-18T00:00:00.000","1066486.0","66610.0","18386.0","293.0","0","0"
"2020-11-26T00:00:00.000","CA","2020-11-19T00:00:00.000","2020-11-25T00:00:00.000","1168074.0","101588.0","18915.0","529.0","0","0"
"2020-12-03T00:00:00.000","CA","2020-11-26T00:00:00.000","2020-12-02T00:00:00.000","1276985.0","108911.0","19368.0","453.0","0","0"
"2020-12-10T00:00:00.000","CA","2020-12-03T00:00:00.000","2020-12-09T00:00:00.000","1461837.0","184852.0","20253.0","885.0","0","0"
"2020-12-17T00:00:00.000","CA","2020-12-10T00:00:00.000","2020-12-16T00:00:00.000","1725293.0","263456.0","21409.0","1156.0","0","0"
"2020-12-24T00:00:00.000","CA","2020-12-17T00:00:00.000","2020-12-23T00:00:00.000","2030639.0","305346.0","23096.0","1687.0","0","0"
"2020-12-31T00:00:00.000","CA","2020-12-24T00:00:00.000","2020-12-30T00:00:00.000","2302033.0","271394.0","24738.0","1642.0","0","0"
"2021-01-07T00:00:00.000","CA","2020-12-31T00:00:00.000","2021-01-06T00:00:00.000","2582223.0","280190.0","27223.0","2485.0","0","0"
"2021-01-14T00:00:00.000","CA","2021-01-07T00:00:00.000","2021-01-13T00:00:00.000","2893938.0","311715.0","30641.0","3418.0","0","0"
"2021-01-21T00:00:00.000","CA","2021-01-14T00:00:00.000","2021-01-20T00:00:00.000","3141655.0","247717.0","33690.0","3049.0","0","0"
"2021-01-28T00:00:00.000","CA","2021-01-21T00:00:00.000","2021-01-27T00:00:00.000","3299740.0","158085.0","37317.0","3627.0","0","0"
"2021-02-04T00:00:00.000","CA","2021-01-28T00:00:00.000","2021-02-03T00:00:00.000","3416533.0","116793.0","40982.0","3665.0","0","0"
"2021-02-11T00:00:00.000","CA","2021-02-04T00:00:00.000","2021-02-10T00:00:00.000","3502301.0","85768.0","44372.0","3390.0","0","0"
"2021-02-18T00:00:00.000","CA","2021-02-11T00:00:00.000","2021-02-17T00:00:00.000","3558160.0","55859.0","46996.0","2624.0","0","0"
"2021-02-25T00:00:00.000","CA","2021-02-18T00:00:00.000","2021-02-24T00:00:00.000","3599728.0","41568.0","49366.0","2370.0","0","0"
"2021-03-04T00:00:00.000","CA","2021-02-25T00:00:00.000","2021-03-03T00:00:00.000","3631137.0","31409.0","52324.0","2958.0","0","0"
"2021-03-11T00:00:00.000","CA","2021-03-04T00:00:00.000","2021-03-10T00:00:00.000","3661458.0","30321.0","54217.0","1893.0","0","0"
"2021-03-18T00:00:00.000","CA","2021-03-11T00:00:00.000","2021-03-17T00:00:00.000","3681883.0","20425.0","55536.0","1319.0","0","0"
"2021-03-25T00:00:00.000","CA","2021-03-18T00:00:00.000","2021-03-24T00:00:00.000","3701825.0","19942.0","56749.0","1213.0","0","0"
"2021-04-01T00:00:00.000","CA","2021-03-25T00:00:00.000","2021-03-31T00:00:00.000","3720602.0","18777.0","57823.0","1074.0","0","0"
"2021-04-08T00:00:00.000","CA","2021-04-01T00:00:00.000","2021-04-07T00:00:00.000","3739851.0","19249.0","58521.0","698.0","0","0"
"2021-04-15T00:00:00.000","CA","2021-04-08T00:00:00.000","2021-04-14T00:00:00.000","3762096.0","22245.0","59210.0","689.0","0","0"
"2021-04-22T00:00:00.000","CA","2021-04-15T00:00:00.000","2021-04-21T00:00:00.000","3778861.0","16765.0","59704.0","494.0","0","0"
"2021-04-29T00:00:00.000","CA","2021-04-22T00:00:00.000","2021-04-28T00:00:00.000","3792591.0","13730.0","60046.0","342.0","0","0"
"2021-05-06T00:00:00.000","CA","2021-04-29T00:00:00.000","2021-05-05T00:00:00.000","3805641.0","13050.0","60595.0","549.0","0","0"
"2021-05-13T00:00:00.000","CA","2021-05-06T00:00:00.000","2021-05-12T00:00:00.000","3818032.0","12391.0","60995.0","400.0","0","0"
"2021-05-20T00:00:00.000","CA","2021-05-13T00:00:00.000","2021-05-19T00:00:00.000","3827885.0","9853.0","61273.0","278.0","0","0"
"2021-05-27T00:00:00.000","CA","2021-05-20T00:00:00.000","2021-05-26T00:00:00.000","3836560.0","8675.0","61494.0","221.0","0","0"
"2021-06-03T00:00:00.000","CA","2021-05-27T00:00:00.000","2021-06-02T00:00:00.000","3847022.0","10462.0","61730.0","236.0","0","0"
"2021-06-10T00:00:00.000","CA","2021-06-03T00:00:00.000","2021-06-09T00:00:00.000","3853677.0","6655.0","62039.0","309.0","0","0"
"2021-06-17T00:00:00.000","CA","2021-06-10T00:00:00.000","2021-06-16T00:00:00.000","3859768.0","6091.0","62169.0","130.0","0","0"
"2021-06-24T00:00:00.000","CA","2021-06-17T00:00:00.000","2021-06-23T00:00:00.000","3866342.0","6574.0","62384.0","215.0","0","0"
"2021-07-01T00:00:00.000","CA","2021-06-24T00:00:00.000","2021-06-30T00:00:00.000","3875227.0","8885.0","62685.0","301.0","0","0"
"2021-07-08T00:00:00.000","CA","2021-07-01T00:00:00.000","2021-07-07T00:00:00.000","3886793.0","11566.0","62917.0","232.0","0","0"
"2021-07-15T00:00:00.000","CA","2021-07-08T00:00:00.000","2021-07-14T00:00:00.000","3908447.0","21654.0","63168.0","251.0","0","0"
"2021-07-22T00:00:00.000","CA","2021-07-15T00:00:00.000","2021-07-21T00:00:00.000","3944648.0","36201.0","63339.0","171.0","0","0"
"2021-07-29T00:00:00.000","CA","2021-07-22T00:00:00.000","2021-07-28T00:00:00.000","3998313.0","53665.0","63516.0","177.0","0","0"
"2021-08-05T00:00:00.000","CA","2021-07-29T00:00:00.000","2021-08-04T00:00:00.000","4070342.0","72029.0","63729.0","213.0","0","0"
"2021-08-12T00:00:00.000","CA","2021-08-05T00:00:00.000","2021-08-11T00:00:00.000","4156032.0","85690.0","63975.0","246.0","0","0"
"2021-08-19T00:00:00.000","CA","2021-08-12T00:00:00.000","2021-08-18T00:00:00.000","4250874.0","94842.0","64290.0","315.0","0","0"
"2021-08-26T00:00:00.000","CA","2021-08-19T00:00:00.000","2021-08-25T00:00:00.000","4345722.0","94848.0","64801.0","511.0","0","0"
"2021-09-02T00:00:00.000","CA","2021-08-26T00:00:00.000","2021-09-01T00:00:00.000","4452698.0","106976.0","65431.0","630.0","0","0"
"2021-09-09T00:00:00.000","CA","2021-09-02T00:00:00.000","2021-09-08T00:00:00.000","4527930.0","75232.0","66056.0","625.0","0","0"
"2021-09-16T00:00:00.000","CA","2021-09-09T00:00:00.000","2021-09-15T00:00:00.000","4598761.0","70831.0","67000.0","944.0","0","0"
"2021-09-23T00:00:00.000","CA","2021-09-16T00:00:00.000","2021-09-22T00:00:00.000","4657394.0","58633.0","67775.0","775.0","0","0"
"2021-09-30T00:00:00.000","CA","2021-09-23T00:00:00.000","2021-09-29T00:00:00.000","4709457.0","52063.0","68516.0","741.0","0","0"
"2021-10-07T00:00:00.000","CA","2021-09-30T00:00:00.000","2021-10-06T00:00:00.000","4755240.0","45783.0","69190.0","674.0","0","0"
"2021-10-14T00:00:00.000","CA","2021-10-07T00:00:00.000","2021-10-13T00:00:00.000","4795035.0","39795.0","69872.0","682.0","0","0"
"2021-10-21T00:00:00.000","CA","2021-10-14T00:00:00.000","2021-10-20T00:00:00.000","4832661.0","37626.0","70588.0","716.0","0","0"
"2021-10-28T00:00:00.000","CA","2021-10-21T00:00:00.000","2021-10-27T00:00:00.000","4876828.0","44167.0","71159.0","571.0","0","0"
"2021-11-04T00:00:00.000","CA","2021-10-28T00:00:00.000","2021-11-03T00:00:00.000","4919896.0","43068.0","71601.0","442.0","0","0"
"2021-11-11T00:00:00.000","CA","2021-11-04T00:00:00.000","2021-11-10T00:00:00.000","4963427.0","43531.0","72130.0","529.0","0","0"
"2021-11-18T00:00:00.000","CA","2021-11-11T00:00:00.000","2021-11-17T00:00:00.000","5000027.0","36600.0","72708.0","578.0","0","0"
"2021-11-25T00:00:00.000","CA","2021-11-18T00:00:00.000","2021-11-24T00:00:00.000","5035140.0","35113.0","73365.0","657.0","0","0"
